,tag,name,nameColor,icon,trophies,rank,club
0,#2RCYPVRY,Ile >.<,0xffcb5aff,28000280,61670,1,San Amdreas
1,#808L28CL,some soccerskin,0xffa8e132,28000187,59781,2,Cryptic
2,#9GR9U29LV,⁶⁹Tryhard👿,0xfff9775d,28000097,58826,3,QLASH Serbia
3,#2PLRPCC2Q,MBOSS🐝,0xff1ba5f5,28000183,57771,4,QLASH Serbia
4,#8QGURCCP,QLS|Yayo,0xfff05637,28000352,56513,5,♣️JO<c2>KER</c>
5,#90R8JQ928,𝐅𝐢𝐜𝐨𝟐シ,0xffcb5aff,28000002,56101,6,Paradise™
6,#8UU9L9UUQ,Tribe|Nick,0xffcb5aff,28000291,55590,7,QLASH Serbia
7,#22G2J22RR,DAQ,0xffcb5aff,28000198,54848,8,Paradise™
8,#YJRCCJLU0,Jakov,0xff1ba5f5,28000277,54420,9,QLASH Serbia
9,#92JJUCC98,LT,0xff1ba5f5,28000207,54197,10,
10,#QLG8GYYV,ghf,0xffcb5aff,28000156,54088,11,Original clash
11,#9V9JRGQR,~☃️çąƥɱąŋ☃️~,0xff4ddba2,28000148,53692,12,Original clash
12,#92RY8882,KevinAFK,0xff1ba5f5,28000347,53413,13,Legendary
13,#8CGCVRC9Y,VNeS | Filip,0xffffffff,28000276,52988,14,Code: Teddie
14,#Q8JCJ2GQV,Master,0xffcb5aff,28000347,52201,15,<c5>GOOD</c>
15,#L9QR20CQC,IDark Matej,0xff4ddba2,28000056,52122,16,SilverGhoulᶠᵃᵏᵉ
16,#PPJC0LUQJ,Flow|Dimebro,0xffff9727,28000103,51605,17,EL|Chronos🧭⌚
17,#2JRVJGY9C,TG|Madridista👑,0xffffffff,28000341,50934,18,OG Balkan
18,#2U2Y9LUV0,FireCat,0xff4ddba2,28000285,50566,19,The CEOs|II
19,#RLPLUYUV,MK|🥀Martin23🥀,0xff1ba5f5,28000019,50391,20,Tribe Gamma
20,#99Y8GJLPV,Saturday,0xffcb5aff,28000290,50189,21,BrawlDom
21,#LQ9G8QQ0,pinki,0xffcb5aff,28000280,50034,22,Original clash
22,#PJ029PV,.S!ckBoy°^°,0xff1ba5f5,28000112,50026,23,Legacy of GENE
23,#2JJV2G929,Minato9Namikaze,0xffcb5aff,28000017,49923,24,Capital Gaming
24,#2YRG88L2V,ScottiePimpen,0xffa2e3fe,28000167,49872,25,Aphelion UK
25,#9928GJGVG,Vanja🇲🇰,0xff4ddba2,28000310,49865,26,KILLERS CLOWNS
26,#999U2L2Q,glup si brat,0xfff05637,28000280,49663,27,Original clash
27,#R8JCCCPU,STMN|IMMACULATE,0xff4ddba2,28000136,49084,28,Canandaigua
28,#2Y0RV898L,꧁༺♚₦ł₦J₳♚༻꧂,0xffcb5aff,28000147,48976,29,Legends Club🔥♥
29,#2C0J0Y8UL,аљоша,0xffcb5aff,28000248,48771,30,EV!L | ʟɪɢʜᴛ
30,#PRG9VVYJ,Ado😈,0xfff9c908,28000272,48712,31,AE Enchant
31,#9Y2V0PR82,Bot 1,0xffa2e3fe,28000332,48657,32,
32,#2C8QGJ2G2,GG|PetarPro,0xffcb5aff,28000330,48532,33,Paradise™
33,#2RLL82LYU,Rage🧩,0xff4ddba2,28000037,48232,34,Welcome
34,#PLVY09U2L,🎋|enzo64❄️|⛩,0xffff9727,28000132,48087,35,Mugiwara🔮
35,#PUGRVCPLL,Nikita,0xfff9775d,28000141,47999,36,Paradise™
36,#890RJVVUV,taki💜melina,0xff1ba5f5,28000163,47871,37,
37,#9992RPGYV,FireBoy,0xff1ba5f5,28000167,47675,38,Karma my love🐙
38,#PLR88PYPR,Trish,0xffa2e3fe,28000305,47333,39,San Amdreas
39,#9VRJRVL0P,Tribe|X gamer,0xffcb5aff,28000138,47328,40,Tribe Gaming
40,#9C99PGV9Q,Mandi,0xffa8e132,28000352,47317,41,Original clash
41,#PLUC9G0RL,😈RETIRED🥳,0xffffffff,28000128,47228,42,Flower
42,#89PURPULV,TG|Mr_Papa10🥱,0xffff8afb,28000334,47200,43,OG Balkan
43,#802CQY08P,venom,0xffcb5aff,28000168,47084,44,huda
44,#2G2LYJJLR,NKC|Nick🐻🐼🐨,0xffff9727,28000222,47054,45,Vikings
45,#YCRYC02QC,Tribe | Hoglin,0xfff05637,28000291,46882,46,Original clash
46,#82GUJ0PYJ,3JLou JLuc,0xfff05637,28000352,46678,47,Lotus
47,#UC9Q22VC,ϟQuillenze🦩,0xffff8afb,28000211,46456,48,Mᴏᴏɴ🌜
48,#2LY090R0,🇲🇰Nono🇲🇰,0xffa2e3fe,28000273,46403,49,Vvolnyy team
49,#829RVGU90,Ace10Andrej22,0xffff9727,28000253,46233,50,shotmonn
50,#99URR2GPR,David J,0xff1ba5f5,28000159,46167,51,BS Zollikon
51,#2CP0UV9,🌹AoG|Ace🌊,0xffff8afb,28000348,46163,52,BS Zollikon
52,#2QJ2QR0PR,SyThe,0xffffffff,28000305,46094,53,Original clash
53,#8U8UL2LLJ,WLF|Kirilmortis,0xffa8e132,28000223,46057,54,LA FAMILLE❤️‍🔥
54,#2QV0PVJY,lukenzi☔,0xffffffff,28000018,45985,55,In My Mind
55,#2VV8LJY8C,=J|tusa|=,0xffffffff,28000349,45937,56,FC UNI 🐷
56,#Y809CGR29,teo64🇲🇰,0xff4ddba2,28000349,45761,57,Brawlerz 2
57,#29JQ9LRRL,GG | Mateo,0xffffffff,28000289,45697,58,MK Player🎩
58,#9ULJRLQJU,DZOKE//NAJACI,0xffa2e3fe,28000305,45606,59,Light Xenial
59,#2RUYCYGVC,PinkLasagna,0xff1ba5f5,28000261,45605,60,England
60,#289LJGPCG,nikola pro,0xfff05637,28000129,45596,61,Namekians
61,#2JYGVY928,☢️SimonG@mer☢️,0xff1ba5f5,28000069,45595,62,<c6>pink</c>
62,#JQC00V0,Mr.Inferno🌺,0xffff8afb,28000335,45490,63,
